,Week,Interest,Country,Crypto
3280,2023-05-14,14,Germany,Ethereum
3281,2023-05-21,13,Germany,Ethereum
3282,2023-05-28,14,Germany,Ethereum
3283,2023-06-04,15,Germany,Ethereum
3284,2023-06-11,15,Germany,Ethereum
3285,2023-06-18,16,Germany,Ethereum
3286,2023-06-25,16,Germany,Ethereum
3287,2023-07-02,16,Germany,Ethereum
3288,2023-07-09,15,Germany,Ethereum
3289,2023-07-16,14,Germany,Ethereum
3290,2023-07-23,13,Germany,Ethereum
3291,2023-07-30,12,Germany,Ethereum
3292,2023-08-06,12,Germany,Ethereum
3293,2023-08-13,13,Germany,Ethereum
3294,2023-08-20,11,Germany,Ethereum
3295,2023-08-27,12,Germany,Ethereum
3296,2023-09-03,11,Germany,Ethereum
3297,2023-09-10,11,Germany,Ethereum
3298,2023-09-17,10,Germany,Ethereum
3299,2023-09-24,12,Germany,Ethereum
3300,2023-10-01,12,Germany,Ethereum
3301,2023-10-08,10,Germany,Ethereum
3302,2023-10-15,12,Germany,Ethereum
3303,2023-10-22,18,Germany,Ethereum
3304,2023-10-29,16,Germany,Ethereum
3305,2023-11-05,22,Germany,Ethereum
3306,2023-11-12,20,Germany,Ethereum
3307,2023-11-19,18,Germany,Ethereum
3308,2023-11-26,17,Germany,Ethereum
3309,2023-12-03,31,Germany,Ethereum
3310,2023-12-10,23,Germany,Ethereum
3311,2023-12-17,20,Germany,Ethereum
3312,2023-12-24,22,Germany,Ethereum
3313,2023-12-31,22,Germany,Ethereum
3314,2024-01-07,33,Germany,Ethereum
3315,2024-01-14,23,Germany,Ethereum
3316,2024-01-21,20,Germany,Ethereum
3317,2024-01-28,16,Germany,Ethereum
3318,2024-02-04,17,Germany,Ethereum
3319,2024-02-11,25,Germany,Ethereum
3320,2024-02-18,23,Germany,Ethereum
3321,2024-02-25,40,Germany,Ethereum
3322,2024-03-03,46,Germany,Ethereum
3323,2024-03-10,43,Germany,Ethereum
3324,2024-03-17,28,Germany,Ethereum
3325,2024-03-24,24,Germany,Ethereum
3326,2024-03-31,22,Germany,Ethereum
3327,2024-04-07,21,Germany,Ethereum
3328,2024-04-14,21,Germany,Ethereum
3329,2024-04-21,19,Germany,Ethereum
3330,2024-04-28,17,Germany,Ethereum
3331,2024-05-05,14,Germany,Ethereum
3332,2024-05-12,14,Germany,Ethereum
3333,2024-05-19,42,Germany,Ethereum
3334,2024-05-26,24,Germany,Ethereum
3335,2024-06-02,22,Germany,Ethereum
3336,2024-06-09,17,Germany,Ethereum
3337,2024-06-16,14,Germany,Ethereum
3338,2024-06-23,13,Germany,Ethereum
3339,2024-06-30,14,Germany,Ethereum
3340,2024-07-07,16,Germany,Ethereum
3341,2024-07-14,20,Germany,Ethereum
3342,2024-07-21,20,Germany,Ethereum
3343,2024-07-28,18,Germany,Ethereum
3344,2024-08-04,24,Germany,Ethereum
3345,2024-08-11,17,Germany,Ethereum
3346,2024-08-18,14,Germany,Ethereum
3347,2024-08-25,15,Germany,Ethereum
3348,2024-09-01,14,Germany,Ethereum
3349,2024-09-08,13,Germany,Ethereum
3350,2024-09-15,14,Germany,Ethereum
3351,2024-09-22,13,Germany,Ethereum
3352,2024-09-29,10,Germany,Ethereum
3353,2024-10-06,9,Germany,Ethereum
3354,2024-10-13,11,Germany,Ethereum
3355,2024-10-20,12,Germany,Ethereum
3356,2024-10-27,14,Germany,Ethereum
3357,2024-11-03,24,Germany,Ethereum
3358,2024-11-10,44,Germany,Ethereum
3359,2024-11-17,36,Germany,Ethereum
3360,2024-11-24,32,Germany,Ethereum
3361,2024-12-01,42,Germany,Ethereum
3362,2024-12-08,31,Germany,Ethereum
3363,2024-12-15,32,Germany,Ethereum
3364,2024-12-22,24,Germany,Ethereum
3365,2024-12-29,32,Germany,Ethereum
3366,2025-01-05,21,Germany,Ethereum
3367,2025-01-12,23,Germany,Ethereum
3368,2025-01-19,28,Germany,Ethereum
3369,2025-01-26,22,Germany,Ethereum
3370,2025-02-02,29,Germany,Ethereum
3371,2025-02-09,18,Germany,Ethereum
3372,2025-02-16,19,Germany,Ethereum
3373,2025-02-23,21,Germany,Ethereum
3374,2025-03-02,23,Germany,Ethereum
3375,2025-03-09,22,Germany,Ethereum
3376,2025-03-16,17,Germany,Ethereum
3377,2025-03-23,16,Germany,Ethereum
3378,2025-03-30,15,Germany,Ethereum
3379,2025-04-06,23,Germany,Ethereum
3380,2025-04-13,14,Germany,Ethereum
3381,2025-04-20,15,Germany,Ethereum
3382,2025-04-27,13,Germany,Ethereum
3383,2025-05-04,22,Germany,Ethereum
3384,2025-05-11,24,Germany,Ethereum
3385,2025-05-18,21,Germany,Ethereum
3386,2025-05-25,17,Germany,Ethereum
3387,2025-06-01,15,Germany,Ethereum
3388,2025-06-08,18,Germany,Ethereum
3389,2025-06-15,14,Germany,Ethereum
3390,2025-06-22,15,Germany,Ethereum
3391,2025-06-29,14,Germany,Ethereum
3392,2025-07-06,20,Germany,Ethereum
3393,2025-07-13,36,Germany,Ethereum
3394,2025-07-20,35,Germany,Ethereum
3395,2025-07-27,28,Germany,Ethereum
3396,2025-08-03,32,Germany,Ethereum
3397,2025-08-10,55,Germany,Ethereum
3398,2025-08-17,35,Germany,Ethereum
3399,2025-08-24,35,Germany,Ethereum
3400,2025-08-31,27,Germany,Ethereum
3401,2025-09-07,23,Germany,Ethereum
3402,2025-09-14,23,Germany,Ethereum
3403,2025-09-21,26,Germany,Ethereum
3404,2025-09-28,22,Germany,Ethereum
3405,2025-10-05,29,Germany,Ethereum
3406,2020-10-04,4,Great Britain,Ethereum
3407,2020-10-11,4,Great Britain,Ethereum
3408,2020-10-18,5,Great Britain,Ethereum
3409,2020-10-25,5,Great Britain,Ethereum
3410,2020-11-01,6,Great Britain,Ethereum
3411,2020-11-08,8,Great Britain,Ethereum
3412,2020-11-15,10,Great Britain,Ethereum
3413,2020-11-22,15,Great Britain,Ethereum
3414,2020-11-29,11,Great Britain,Ethereum
3415,2020-12-06,7,Great Britain,Ethereum
3416,2020-12-13,11,Great Britain,Ethereum
3417,2020-12-20,12,Great Britain,Ethereum
3418,2020-12-27,20,Great Britain,Ethereum
3419,2021-01-03,58,Great Britain,Ethereum
3420,2021-01-10,44,Great Britain,Ethereum
3421,2021-01-17,33,Great Britain,Ethereum
3422,2021-01-24,32,Great Britain,Ethereum
3423,2021-01-31,45,Great Britain,Ethereum
3424,2021-02-07,50,Great Britain,Ethereum
3425,2021-02-14,48,Great Britain,Ethereum
3426,2021-02-21,47,Great Britain,Ethereum
3427,2021-02-28,28,Great Britain,Ethereum
3428,2021-03-07,33,Great Britain,Ethereum
3429,2021-03-14,30,Great Britain,Ethereum
3430,2021-03-21,25,Great Britain,Ethereum
3431,2021-03-28,33,Great Britain,Ethereum
3432,2021-04-04,31,Great Britain,Ethereum
3433,2021-04-11,42,Great Britain,Ethereum
3434,2021-04-18,46,Great Britain,Ethereum
3435,2021-04-25,54,Great Britain,Ethereum
3436,2021-05-02,100,Great Britain,Ethereum
3437,2021-05-09,94,Great Britain,Ethereum
3438,2021-05-16,88,Great Britain,Ethereum
3439,2021-05-23,70,Great Britain,Ethereum
3440,2021-05-30,41,Great Britain,Ethereum
3441,2021-06-06,35,Great Britain,Ethereum
3442,2021-06-13,25,Great Britain,Ethereum
3443,2021-06-20,32,Great Britain,Ethereum
3444,2021-06-27,27,Great Britain,Ethereum
3445,2021-07-04,22,Great Britain,Ethereum
3446,2021-07-11,20,Great Britain,Ethereum
3447,2021-07-18,22,Great Britain,Ethereum
3448,2021-07-25,26,Great Britain,Ethereum
3449,2021-08-01,40,Great Britain,Ethereum
3450,2021-08-08,38,Great Britain,Ethereum
3451,2021-08-15,28,Great Britain,Ethereum
3452,2021-08-22,28,Great Britain,Ethereum
3453,2021-08-29,34,Great Britain,Ethereum
3454,2021-09-05,31,Great Britain,Ethereum
3455,2021-09-12,23,Great Britain,Ethereum
3456,2021-09-19,24,Great Britain,Ethereum
3457,2021-09-26,23,Great Britain,Ethereum
3458,2021-10-03,27,Great Britain,Ethereum
3459,2021-10-10,28,Great Britain,Ethereum
3460,2021-10-17,35,Great Britain,Ethereum
3461,2021-10-24,40,Great Britain,Ethereum
3462,2021-10-31,39,Great Britain,Ethereum
3463,2021-11-07,45,Great Britain,Ethereum
3464,2021-11-14,37,Great Britain,Ethereum
3465,2021-11-21,30,Great Britain,Ethereum
3466,2021-11-28,33,Great Britain,Ethereum
3467,2021-12-05,30,Great Britain,Ethereum
3468,2021-12-12,29,Great Britain,Ethereum
3469,2021-12-19,27,Great Britain,Ethereum
3470,2021-12-26,29,Great Britain,Ethereum
3471,2022-01-02,37,Great Britain,Ethereum
3472,2022-01-09,32,Great Britain,Ethereum
3473,2022-01-16,32,Great Britain,Ethereum
3474,2022-01-23,40,Great Britain,Ethereum
3475,2022-01-30,30,Great Britain,Ethereum
3476,2022-02-06,29,Great Britain,Ethereum
3477,2022-02-13,24,Great Britain,Ethereum
3478,2022-02-20,26,Great Britain,Ethereum
3479,2022-02-27,25,Great Britain,Ethereum
3480,2022-03-06,22,Great Britain,Ethereum
3481,2022-03-13,20,Great Britain,Ethereum
3482,2022-03-20,23,Great Britain,Ethereum
3483,2022-03-27,26,Great Britain,Ethereum
3484,2022-04-03,21,Great Britain,Ethereum
3485,2022-04-10,20,Great Britain,Ethereum
3486,2022-04-17,18,Great Britain,Ethereum
3487,2022-04-24,18,Great Britain,Ethereum
3488,2022-05-01,18,Great Britain,Ethereum
3489,2022-05-08,34,Great Britain,Ethereum
3490,2022-05-15,24,Great Britain,Ethereum
3491,2022-05-22,19,Great Britain,Ethereum
3492,2022-05-29,19,Great Britain,Ethereum
3493,2022-06-05,20,Great Britain,Ethereum
3494,2022-06-12,46,Great Britain,Ethereum
3495,2022-06-19,28,Great Britain,Ethereum
3496,2022-06-26,22,Great Britain,Ethereum
3497,2022-07-03,20,Great Britain,Ethereum
3498,2022-07-10,20,Great Britain,Ethereum
3499,2022-07-17,23,Great Britain,Ethereum
3500,2022-07-24,22,Great Britain,Ethereum
3501,2022-07-31,20,Great Britain,Ethereum
3502,2022-08-07,25,Great Britain,Ethereum
3503,2022-08-14,24,Great Britain,Ethereum
3504,2022-08-21,20,Great Britain,Ethereum
3505,2022-08-28,19,Great Britain,Ethereum
3506,2022-09-04,21,Great Britain,Ethereum
3507,2022-09-11,43,Great Britain,Ethereum
3508,2022-09-18,24,Great Britain,Ethereum
3509,2022-09-25,17,Great Britain,Ethereum
3510,2022-10-02,14,Great Britain,Ethereum
3511,2022-10-09,13,Great Britain,Ethereum
3512,2022-10-16,12,Great Britain,Ethereum
3513,2022-10-23,16,Great Britain,Ethereum
3514,2022-10-30,15,Great Britain,Ethereum
3515,2022-11-06,24,Great Britain,Ethereum
3516,2022-11-13,18,Great Britain,Ethereum
3517,2022-11-20,16,Great Britain,Ethereum
3518,2022-11-27,14,Great Britain,Ethereum
3519,2022-12-04,12,Great Britain,Ethereum
3520,2022-12-11,13,Great Britain,Ethereum
3521,2022-12-18,12,Great Britain,Ethereum
3522,2022-12-25,11,Great Britain,Ethereum
3523,2023-01-01,11,Great Britain,Ethereum
3524,2023-01-08,15,Great Britain,Ethereum
3525,2023-01-15,17,Great Britain,Ethereum
3526,2023-01-22,14,Great Britain,Ethereum
3527,2023-01-29,14,Great Britain,Ethereum
3528,2023-02-05,13,Great Britain,Ethereum
3529,2023-02-12,14,Great Britain,Ethereum
3530,2023-02-19,13,Great Britain,Ethereum
3531,2023-02-26,10,Great Britain,Ethereum
3532,2023-03-05,11,Great Britain,Ethereum
3533,2023-03-12,15,Great Britain,Ethereum
3534,2023-03-19,15,Great Britain,Ethereum
3535,2023-03-26,13,Great Britain,Ethereum
3536,2023-04-02,12,Great Britain,Ethereum
3537,2023-04-09,19,Great Britain,Ethereum
3538,2023-04-16,17,Great Britain,Ethereum
3539,2023-04-23,13,Great Britain,Ethereum
3540,2023-04-30,11,Great Britain,Ethereum
3541,2023-05-07,11,Great Britain,Ethereum
3542,2023-05-14,10,Great Britain,Ethereum
3543,2023-05-21,9,Great Britain,Ethereum
3544,2023-05-28,9,Great Britain,Ethereum
3545,2023-06-04,10,Great Britain,Ethereum
3546,2023-06-11,10,Great Britain,Ethereum
3547,2023-06-18,10,Great Britain,Ethereum
3548,2023-06-25,10,Great Britain,Ethereum
3549,2023-07-02,10,Great Britain,Ethereum
3550,2023-07-09,9,Great Britain,Ethereum
3551,2023-07-16,9,Great Britain,Ethereum
3552,2023-07-23,8,Great Britain,Ethereum
3553,2023-07-30,8,Great Britain,Ethereum
3554,2023-08-06,8,Great Britain,Ethereum
3555,2023-08-13,8,Great Britain,Ethereum
3556,2023-08-20,8,Great Britain,Ethereum
3557,2023-08-27,8,Great Britain,Ethereum
3558,2023-09-03,7,Great Britain,Ethereum
3559,2023-09-10,7,Great Britain,Ethereum
3560,2023-09-17,7,Great Britain,Ethereum
3561,2023-09-24,7,Great Britain,Ethereum
3562,2023-10-01,7,Great Britain,Ethereum
3563,2023-10-08,6,Great Britain,Ethereum
3564,2023-10-15,7,Great Britain,Ethereum
3565,2023-10-22,11,Great Britain,Ethereum
3566,2023-10-29,9,Great Britain,Ethereum
3567,2023-11-05,14,Great Britain,Ethereum
3568,2023-11-12,13,Great Britain,Ethereum
3569,2023-11-19,11,Great Britain,Ethereum
3570,2023-11-26,10,Great Britain,Ethereum
3571,2023-12-03,18,Great Britain,Ethereum
3572,2023-12-10,12,Great Britain,Ethereum
3573,2023-12-17,12,Great Britain,Ethereum
3574,2023-12-24,12,Great Britain,Ethereum
3575,2023-12-31,13,Great Britain,Ethereum
3576,2024-01-07,19,Great Britain,Ethereum
3577,2024-01-14,13,Great Britain,Ethereum
3578,2024-01-21,11,Great Britain,Ethereum
3579,2024-01-28,9,Great Britain,Ethereum
3580,2024-02-04,9,Great Britain,Ethereum
3581,2024-02-11,16,Great Britain,Ethereum
3582,2024-02-18,15,Great Britain,Ethereum
3583,2024-02-25,25,Great Britain,Ethereum
3584,2024-03-03,30,Great Britain,Ethereum
3585,2024-03-10,27,Great Britain,Ethereum
3586,2024-03-17,20,Great Britain,Ethereum
3587,2024-03-24,16,Great Britain,Ethereum
3588,2024-03-31,14,Great Britain,Ethereum
3589,2024-04-07,13,Great Britain,Ethereum
3590,2024-04-14,12,Great Britain,Ethereum
3591,2024-04-21,10,Great Britain,Ethereum
3592,2024-04-28,10,Great Britain,Ethereum
3593,2024-05-05,8,Great Britain,Ethereum
3594,2024-05-12,9,Great Britain,Ethereum
3595,2024-05-19,26,Great Britain,Ethereum
3596,2024-05-26,15,Great Britain,Ethereum
3597,2024-06-02,12,Great Britain,Ethereum
3598,2024-06-09,9,Great Britain,Ethereum
3599,2024-06-16,9,Great Britain,Ethereum
3600,2024-06-23,8,Great Britain,Ethereum
3601,2024-06-30,8,Great Britain,Ethereum
3602,2024-07-07,8,Great Britain,Ethereum
3603,2024-07-14,10,Great Britain,Ethereum
3604,2024-07-21,12,Great Britain,Ethereum
3605,2024-07-28,9,Great Britain,Ethereum
3606,2024-08-04,14,Great Britain,Ethereum
3607,2024-08-11,9,Great Britain,Ethereum
3608,2024-08-18,8,Great Britain,Ethereum
3609,2024-08-25,7,Great Britain,Ethereum
3610,2024-09-01,8,Great Britain,Ethereum
3611,2024-09-08,7,Great Britain,Ethereum
3612,2024-09-15,7,Great Britain,Ethereum
3613,2024-09-22,7,Great Britain,Ethereum
3614,2024-09-29,6,Great Britain,Ethereum
3615,2024-10-06,6,Great Britain,Ethereum
3616,2024-10-13,6,Great Britain,Ethereum
3617,2024-10-20,6,Great Britain,Ethereum
3618,2024-10-27,7,Great Britain,Ethereum
3619,2024-11-03,15,Great Britain,Ethereum
3620,2024-11-10,26,Great Britain,Ethereum
3621,2024-11-17,20,Great Britain,Ethereum
3622,2024-11-24,19,Great Britain,Ethereum
3623,2024-12-01,25,Great Britain,Ethereum
3624,2024-12-08,20,Great Britain,Ethereum
3625,2024-12-15,18,Great Britain,Ethereum
3626,2024-12-22,14,Great Britain,Ethereum
3627,2024-12-29,12,Great Britain,Ethereum
3628,2025-01-05,11,Great Britain,Ethereum
3629,2025-01-12,13,Great Britain,Ethereum
3630,2025-01-19,16,Great Britain,Ethereum
3631,2025-01-26,12,Great Britain,Ethereum
3632,2025-02-02,16,Great Britain,Ethereum
3633,2025-02-09,10,Great Britain,Ethereum
3634,2025-02-16,10,Great Britain,Ethereum
3635,2025-02-23,11,Great Britain,Ethereum
3636,2025-03-02,13,Great Britain,Ethereum
3637,2025-03-09,12,Great Britain,Ethereum
3638,2025-03-16,8,Great Britain,Ethereum
3639,2025-03-23,8,Great Britain,Ethereum
3640,2025-03-30,9,Great Britain,Ethereum
3641,2025-04-06,13,Great Britain,Ethereum
3642,2025-04-13,8,Great Britain,Ethereum
3643,2025-04-20,9,Great Britain,Ethereum
3644,2025-04-27,8,Great Britain,Ethereum
3645,2025-05-04,12,Great Britain,Ethereum
3646,2025-05-11,13,Great Britain,Ethereum
3647,2025-05-18,12,Great Britain,Ethereum
3648,2025-05-25,10,Great Britain,Ethereum
3649,2025-06-01,8,Great Britain,Ethereum
3650,2025-06-08,10,Great Britain,Ethereum
3651,2025-06-15,8,Great Britain,Ethereum
3652,2025-06-22,8,Great Britain,Ethereum
3653,2025-06-29,8,Great Britain,Ethereum
3654,2025-07-06,12,Great Britain,Ethereum
3655,2025-07-13,19,Great Britain,Ethereum
3656,2025-07-20,18,Great Britain,Ethereum
3657,2025-07-27,15,Great Britain,Ethereum
3658,2025-08-03,17,Great Britain,Ethereum
3659,2025-08-10,26,Great Britain,Ethereum
3660,2025-08-17,19,Great Britain,Ethereum
3661,2025-08-24,17,Great Britain,Ethereum
3662,2025-08-31,13,Great Britain,Ethereum
3663,2025-09-07,12,Great Britain,Ethereum
3664,2025-09-14,12,Great Britain,Ethereum
3665,2025-09-21,13,Great Britain,Ethereum
3666,2025-09-28,11,Great Britain,Ethereum
3667,2025-10-05,15,Great Britain,Ethereum
3668,2020-10-04,7,Indonesia,Ethereum
3669,2020-10-11,7,Indonesia,Ethereum
3670,2020-10-18,7,Indonesia,Ethereum
3671,2020-10-25,7,Indonesia,Ethereum
3672,2020-11-01,9,Indonesia,Ethereum
3673,2020-11-08,10,Indonesia,Ethereum
3674,2020-11-15,13,Indonesia,Ethereum
3675,2020-11-22,20,Indonesia,Ethereum
3676,2020-11-29,15,Indonesia,Ethereum
3677,2020-12-06,11,Indonesia,Ethereum
3678,2020-12-13,13,Indonesia,Ethereum
3679,2020-12-20,14,Indonesia,Ethereum
3680,2020-12-27,22,Indonesia,Ethereum
3681,2021-01-03,46,Indonesia,Ethereum
3682,2021-01-10,36,Indonesia,Ethereum
3683,2021-01-17,28,Indonesia,Ethereum
3684,2021-01-24,30,Indonesia,Ethereum
3685,2021-01-31,29,Indonesia,Ethereum
3686,2021-02-07,33,Indonesia,Ethereum
3687,2021-02-14,26,Indonesia,Ethereum
3688,2021-02-21,30,Indonesia,Ethereum
3689,2021-02-28,27,Indonesia,Ethereum
3690,2021-03-07,21,Indonesia,Ethereum
3691,2021-03-14,19,Indonesia,Ethereum
3692,2021-03-21,17,Indonesia,Ethereum
3693,2021-03-28,22,Indonesia,Ethereum
3694,2021-04-04,23,Indonesia,Ethereum
3695,2021-04-11,30,Indonesia,Ethereum
3696,2021-04-18,31,Indonesia,Ethereum
3697,2021-04-25,31,Indonesia,Ethereum
3698,2021-05-02,71,Indonesia,Ethereum
3699,2021-05-09,100,Indonesia,Ethereum
3700,2021-05-16,88,Indonesia,Ethereum
3701,2021-05-23,66,Indonesia,Ethereum
3702,2021-05-30,46,Indonesia,Ethereum
3703,2021-06-06,33,Indonesia,Ethereum
3704,2021-06-13,26,Indonesia,Ethereum
3705,2021-06-20,28,Indonesia,Ethereum
3706,2021-06-27,26,Indonesia,Ethereum
3707,2021-07-04,23,Indonesia,Ethereum
3708,2021-07-11,19,Indonesia,Ethereum
3709,2021-07-18,21,Indonesia,Ethereum
3710,2021-07-25,21,Indonesia,Ethereum
3711,2021-08-01,25,Indonesia,Ethereum
3712,2021-08-08,26,Indonesia,Ethereum
3713,2021-08-15,22,Indonesia,Ethereum
3714,2021-08-22,22,Indonesia,Ethereum
3715,2021-08-29,23,Indonesia,Ethereum
3716,2021-09-05,23,Indonesia,Ethereum
3717,2021-09-12,19,Indonesia,Ethereum
3718,2021-09-19,18,Indonesia,Ethereum
3719,2021-09-26,17,Indonesia,Ethereum
3720,2021-10-03,18,Indonesia,Ethereum
3721,2021-10-10,20,Indonesia,Ethereum
3722,2021-10-17,25,Indonesia,Ethereum
3723,2021-10-24,23,Indonesia,Ethereum
3724,2021-10-31,26,Indonesia,Ethereum
3725,2021-11-07,28,Indonesia,Ethereum
3726,2021-11-14,35,Indonesia,Ethereum
3727,2021-11-21,31,Indonesia,Ethereum
3728,2021-11-28,25,Indonesia,Ethereum
3729,2021-12-05,25,Indonesia,Ethereum
3730,2021-12-12,23,Indonesia,Ethereum
3731,2021-12-19,21,Indonesia,Ethereum
3732,2021-12-26,21,Indonesia,Ethereum
3733,2022-01-02,28,Indonesia,Ethereum
3734,2022-01-09,26,Indonesia,Ethereum
3735,2022-01-16,26,Indonesia,Ethereum
3736,2022-01-23,40,Indonesia,Ethereum
3737,2022-01-30,45,Indonesia,Ethereum
3738,2022-02-06,27,Indonesia,Ethereum
3739,2022-02-13,22,Indonesia,Ethereum
3740,2022-02-20,26,Indonesia,Ethereum
3741,2022-02-27,22,Indonesia,Ethereum
3742,2022-03-06,19,Indonesia,Ethereum
3743,2022-03-13,19,Indonesia,Ethereum
3744,2022-03-20,18,Indonesia,Ethereum
3745,2022-03-27,17,Indonesia,Ethereum
3746,2022-04-03,17,Indonesia,Ethereum
3747,2022-04-10,15,Indonesia,Ethereum
3748,2022-04-17,15,Indonesia,Ethereum
3749,2022-04-24,14,Indonesia,Ethereum
3750,2022-05-01,14,Indonesia,Ethereum
3751,2022-05-08,22,Indonesia,Ethereum
3752,2022-05-15,17,Indonesia,Ethereum
3753,2022-05-22,15,Indonesia,Ethereum
3754,2022-05-29,15,Indonesia,Ethereum
3755,2022-06-05,14,Indonesia,Ethereum
3756,2022-06-12,36,Indonesia,Ethereum
3757,2022-06-19,26,Indonesia,Ethereum
3758,2022-06-26,18,Indonesia,Ethereum
3759,2022-07-03,17,Indonesia,Ethereum
3760,2022-07-10,15,Indonesia,Ethereum
3761,2022-07-17,18,Indonesia,Ethereum
3762,2022-07-24,17,Indonesia,Ethereum
3763,2022-07-31,15,Indonesia,Ethereum
3764,2022-08-07,16,Indonesia,Ethereum
3765,2022-08-14,18,Indonesia,Ethereum
3766,2022-08-21,15,Indonesia,Ethereum
3767,2022-08-28,13,Indonesia,Ethereum
3768,2022-09-04,14,Indonesia,Ethereum
3769,2022-09-11,31,Indonesia,Ethereum
3770,2022-09-18,16,Indonesia,Ethereum
3771,2022-09-25,12,Indonesia,Ethereum
3772,2022-10-02,11,Indonesia,Ethereum
3773,2022-10-09,11,Indonesia,Ethereum
3774,2022-10-16,10,Indonesia,Ethereum
3775,2022-10-23,11,Indonesia,Ethereum
3776,2022-10-30,12,Indonesia,Ethereum
3777,2022-11-06,15,Indonesia,Ethereum
3778,2022-11-13,14,Indonesia,Ethereum
3779,2022-11-20,12,Indonesia,Ethereum
3780,2022-11-27,11,Indonesia,Ethereum
3781,2022-12-04,9,Indonesia,Ethereum
3782,2022-12-11,10,Indonesia,Ethereum
3783,2022-12-18,9,Indonesia,Ethereum
3784,2022-12-25,9,Indonesia,Ethereum
3785,2023-01-01,13,Indonesia,Ethereum
3786,2023-01-08,10,Indonesia,Ethereum
3787,2023-01-15,11,Indonesia,Ethereum
3788,2023-01-22,11,Indonesia,Ethereum
3789,2023-01-29,10,Indonesia,Ethereum
3790,2023-02-05,9,Indonesia,Ethereum
3791,2023-02-12,9,Indonesia,Ethereum
3792,2023-02-19,10,Indonesia,Ethereum
3793,2023-02-26,8,Indonesia,Ethereum
3794,2023-03-05,9,Indonesia,Ethereum
3795,2023-03-12,11,Indonesia,Ethereum
3796,2023-03-19,11,Indonesia,Ethereum
3797,2023-03-26,9,Indonesia,Ethereum
3798,2023-04-02,10,Indonesia,Ethereum
3799,2023-04-09,12,Indonesia,Ethereum
3800,2023-04-16,10,Indonesia,Ethereum
3801,2023-04-23,9,Indonesia,Ethereum
3802,2023-04-30,9,Indonesia,Ethereum
3803,2023-05-07,8,Indonesia,Ethereum
3804,2023-05-14,7,Indonesia,Ethereum
3805,2023-05-21,7,Indonesia,Ethereum
3806,2023-05-28,7,Indonesia,Ethereum
3807,2023-06-04,7,Indonesia,Ethereum
3808,2023-06-11,8,Indonesia,Ethereum
3809,2023-06-18,7,Indonesia,Ethereum
3810,2023-06-25,7,Indonesia,Ethereum
3811,2023-07-02,7,Indonesia,Ethereum
3812,2023-07-09,7,Indonesia,Ethereum
3813,2023-07-16,7,Indonesia,Ethereum
3814,2023-07-23,7,Indonesia,Ethereum
3815,2023-07-30,6,Indonesia,Ethereum
3816,2023-08-06,6,Indonesia,Ethereum
3817,2023-08-13,6,Indonesia,Ethereum
3818,2023-08-20,6,Indonesia,Ethereum
3819,2023-08-27,6,Indonesia,Ethereum
3820,2023-09-03,6,Indonesia,Ethereum
3821,2023-09-10,6,Indonesia,Ethereum
3822,2023-09-17,6,Indonesia,Ethereum
3823,2023-09-24,6,Indonesia,Ethereum
3824,2023-10-01,6,Indonesia,Ethereum
3825,2023-10-08,6,Indonesia,Ethereum
3826,2023-10-15,6,Indonesia,Ethereum
3827,2023-10-22,8,Indonesia,Ethereum
3828,2023-10-29,7,Indonesia,Ethereum
3829,2023-11-05,8,Indonesia,Ethereum
3830,2023-11-12,8,Indonesia,Ethereum
3831,2023-11-19,8,Indonesia,Ethereum
3832,2023-11-26,8,Indonesia,Ethereum
3833,2023-12-03,12,Indonesia,Ethereum
3834,2023-12-10,9,Indonesia,Ethereum
3835,2023-12-17,9,Indonesia,Ethereum
3836,2023-12-24,9,Indonesia,Ethereum
3837,2023-12-31,9,Indonesia,Ethereum
3838,2024-01-07,11,Indonesia,Ethereum
3839,2024-01-14,9,Indonesia,Ethereum
3840,2024-01-21,8,Indonesia,Ethereum
3841,2024-01-28,7,Indonesia,Ethereum
3842,2024-02-04,7,Indonesia,Ethereum
3843,2024-02-11,9,Indonesia,Ethereum
3844,2024-02-18,10,Indonesia,Ethereum
3845,2024-02-25,14,Indonesia,Ethereum
3846,2024-03-03,18,Indonesia,Ethereum
3847,2024-03-10,19,Indonesia,Ethereum
3848,2024-03-17,14,Indonesia,Ethereum
3849,2024-03-24,12,Indonesia,Ethereum
3850,2024-03-31,10,Indonesia,Ethereum
3851,2024-04-07,11,Indonesia,Ethereum
3852,2024-04-14,10,Indonesia,Ethereum
3853,2024-04-21,7,Indonesia,Ethereum
